name,resource_id,resource_link,project_id,project_link,folder_name,related_projects,status,release_date,contact_name,contact_mail,masked_assemblies,assembly_id_alias,annotation_id_alias,annotations
Aspergillus parvulus CBS 136.61 Annotated Standard Draft,Aspparv1,https://mycocosm.jgi.doe.gov/Aspparv1,1051960,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspparStandDraft_3_FD,AspparStandDraft_3_FD,"['SP 1051962', 'SP 1051961', 'AP 1051963', 'AP 1051965', 'AP 1051964']",Complete,2013-06-25,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparStandDraft_3_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspparv1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspparv1,Aspparv1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspparStandDraft_3_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspparv1_GeneCatalog_20160414.gff3.gz
Aspergillus penicilloides CBS 540.65 Annotated Standard Draft,Asppeni1,https://mycocosm.jgi.doe.gov/Asppeni1,1051984,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppenStandDraft_FD,AsppenStandDraft_FD,"['SP 1051986', 'SP 1051985', 'AP 1051987', 'AP 1051989', 'AP 1051988']",Complete,2013-10-14,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppenStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppeni1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppeni1,Asppeni1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppenStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppeni1_GeneCatalog_20160413.gff3.gz
Aspergillus pernambucoensis CBS 137449 Annotated Minimal Draft,Asppern1,https://mycocosm.jgi.doe.gov/Asppern1,1097650,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspperMinimDraft_FD,AspperMinimDraft_FD,"['SP 1097809', 'SP 1097808', 'AP 1097651', 'AP 1097653', 'AP 1097652']",Complete,2017-05-22,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspperMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppern1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppern1,Asppern1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspperMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppern1_GeneCatalog_20170402.gff3.gz
Aspergillus persii CBS 112795 Annotated Standard Draft,Aspper1,https://mycocosm.jgi.doe.gov/Aspper1,1052392,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspperStandDraft_FD,AspperStandDraft_FD,"['SP 1052394', 'SP 1052393', 'AP 1052395', 'AP 1052396', 'AP 1052397']",Complete,2016-09-06,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspperStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspper1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspper1,Aspper1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspperStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspper1_GeneCatalog_20160723.gff3.gz
Aspergillus phaeropenciillioides DTO 356-D6 Annotated Minimal Draft,Asppha1,https://mycocosm.jgi.doe.gov/Asppha1,1188185,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspphaMinimDraft_FD,AspphaMinimDraft_FD,"['SP 1188417', 'SP 1188418', 'AP 1188188', 'AP 1188187', 'AP 1188186']",Complete,2021-03-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspphaMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppha1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppha1,Asppha1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspphaMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppha1_GeneCatalog_20210122.gff3.gz
Aspergillus primulinus CBS 253.94 Annotated Minimal Draft,Asppri1,https://mycocosm.jgi.doe.gov/Asppri1,1097582,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppriMinimDraft_FD,AsppriMinimDraft_FD,"['SP 1097775', 'SP 1097774', 'AP 1097585', 'AP 1097584', 'AP 1097583']",Complete,2018-06-26,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppriMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppri1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppri1,Asppri1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppriMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppri1_GeneCatalog_20180608.gff3.gz
Aspergillus pseudocaelatus CBS 117616 Annotated Standard Draft,Asppsec1,https://mycocosm.jgi.doe.gov/Asppsec1,1052302,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppseStandDraft_2_FD,AsppseStandDraft_2_FD,"['SP 1052304', 'SP 1052303', 'AP 1052305', 'AP 1052306', 'AP 1052307']",Complete,2016-10-13,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseStandDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppsec1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppsec1,Asppsec1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseStandDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppsec1_GeneCatalog_20160915.gff3.gz
Aspergillus pseudodeflectus CBS 756.74 Annotated Minimal Draft,Asppdef1,https://mycocosm.jgi.doe.gov/Asppdef1,1097454,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppseMinimDraft_2_FD,AsppseMinimDraft_2_FD,"['SP 1097711', 'SP 1097710', 'AP 1097456', 'AP 1097457', 'AP 1097455']",Complete,2017-03-29,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppdef1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppdef1,Asppdef1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppdef1_GeneCatalog_20170320.gff3.gz
Aspergillus pseudofelis IBT 34107 Annotated Minimal Draft,Asppsf1,https://mycocosm.jgi.doe.gov/Asppsf1,1187841,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppseMinimDraft_6_FD,AsppseMinimDraft_6_FD,"['SP 1188198', 'SP 1188197', 'AP 1187844', 'AP 1187843', 'AP 1187842']",Complete,2019-10-25,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_6_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppsf1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppsf1,Asppsf1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_6_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppsf1_GeneCatalog_20190828.gff3.gz
Aspergillus pseudotamarii CBS 117625 Annotated Standard Draft,Asppset1,https://mycocosm.jgi.doe.gov/Asppset1,1052314,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppseStandDraft_3_FD,AsppseStandDraft_3_FD,"['SP 1052316', 'SP 1052315', 'AP 1052318', 'AP 1052319', 'AP 1052317']",Complete,2016-10-13,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseStandDraft_3_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppset1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppset1,Asppset1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseStandDraft_3_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppset1_GeneCatalog_20160915.gff3.gz
Aspergillus pseudoterreus DTO 47-E6 Annotated Minimal Draft,Asppterr1,https://mycocosm.jgi.doe.gov/Asppterr1,1097378,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppseMinimDraft_FD,AsppseMinimDraft_FD,"['SP 1097672', 'SP 1097673', 'AP 1097379', 'AP 1097381', 'AP 1097380']",Complete,2017-07-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppterr1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppterr1,Asppterr1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppterr1_GeneCatalog_20170613.gff3.gz
Aspergillus pseudoustus CBS 123904 Annotated Minimal Draft,Asppust1,https://mycocosm.jgi.doe.gov/Asppust1,1097458,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppseMinimDraft_3_FD,AsppseMinimDraft_3_FD,"['SP 1097712', 'SP 1097713', 'AP 1097461', 'AP 1097460', 'AP 1097459']",Complete,2017-03-29,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_3_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppust1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppust1,Asppust1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_3_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppust1_GeneCatalog_20170320.gff3.gz
Aspergillus pseudoviridinutans IBT 34175 Annotated Minimal Draft,Asppsev1,https://mycocosm.jgi.doe.gov/Asppsev1,1188113,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppseMinimDraft_4_FD,AsppseMinimDraft_4_FD,"['SP 1188334', 'SP 1188333', 'AP 1188115', 'AP 1188114', 'AP 1188116']",Complete,2019-11-18,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_4_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppsev1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppsev1,Asppsev1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppseMinimDraft_4_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppsev1_GeneCatalog_20190828.gff3.gz
Aspergillus pulvericola CBS 137327 Annotated Minimal Draft,Asppul1,https://mycocosm.jgi.doe.gov/Asppul1,1188009,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppulMinimDraft_FD,AsppulMinimDraft_FD,"['SP 1188282', 'SP 1188281', 'AP 1188012', 'AP 1188010', 'AP 1188011']",Complete,2019-11-08,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppulMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppul1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppul1,Asppul1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppulMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppul1_GeneCatalog_20191031.gff3.gz
Aspergillus puulaauensis IBT 32284 Annotated Minimal Draft,Asppuu1,https://mycocosm.jgi.doe.gov/Asppuu1,1188049,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsppuuMinimDraft_FD,AsppuuMinimDraft_FD,"['SP 1188301', 'SP 1188302', 'AP 1188051', 'AP 1188050', 'AP 1188052']",Complete,2019-11-05,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppuuMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asppuu1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asppuu1,Asppuu1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsppuuMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asppuu1_GeneCatalog_20191031.gff3.gz
Aspergillus quadrilineatus CBS 853.96 Annotated Minimal Draft,Aspquag1,https://mycocosm.jgi.doe.gov/Aspquag1,1052092,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspgemStandDraft_FD,AspgemStandDraft_FD,"['SP 1052094', 'SP 1052093', 'AP 1052096', 'AP 1052095', 'AP 1052097']",Complete,2017-07-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspgemStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspquag1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspquag1,Aspquag1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspgemStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspquag1_GeneCatalog_20170616.gff3.gz
Aspergillus quadrilineatus CBS 937.73 Annotated Minimal Draft,Aspquaf1,https://mycocosm.jgi.doe.gov/Aspquaf1,1097494,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspfloMinimDraft_2_FD,AspfloMinimDraft_2_FD,"['SP 1097731', 'SP 1097730', 'AP 1097497', 'AP 1097495', 'AP 1097496']",Complete,2017-07-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspfloMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspquaf1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspquaf1,Aspquaf1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspfloMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspquaf1_GeneCatalog_20170616.gff3.gz
Aspergillus rambellii CBS 100887 Annotated Minimal Draft,Aspramb1,https://mycocosm.jgi.doe.gov/Aspramb1,1097382,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspramMinimDraft_FD,AspramMinimDraft_FD,"['SP 1097675', 'SP 1097674', 'AP 1097383', 'AP 1097384', 'AP 1097385']",Complete,2017-10-20,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspramMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspramb1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspramb1,Aspramb1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspramMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspramb1_GeneCatalog_20170921.gff3.gz
Aspergillus recurvatus CBS 496.65 Annotated Standard Draft,Asprec1_1,https://mycocosm.jgi.doe.gov/Asprec1_1,1052146,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsprecStandDraft_FD,AsprecStandDraft_FD,"['SP 1052148', 'SP 1052147', 'AP 1052151', 'AP 1052149', 'AP 1052150']",Complete,2013-01-25,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprecStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asprec1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asprec1_1,Asprec1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprecStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asprec1_1_GeneCatalog_20160405.gff3.gz
Aspergillus restrictus CBS 118.33 Annotated Standard Draft,Aspres1,https://mycocosm.jgi.doe.gov/Aspres1,1051990,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspresStandDraft_FD,AspresStandDraft_FD,"['SP 1051991', 'SP 1051992', 'AP 1051994', 'AP 1051995', 'AP 1051993']",Complete,2015-01-30,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspresStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspres1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspres1,Aspres1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspresStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspres1_GeneCatalog_20160629.gff3.gz
Aspergillus rhizopodus CBS 450.75 Annotated Standard Draft,Asprhi1,https://mycocosm.jgi.doe.gov/Asprhi1,1052218,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsprhiStandDraft_FD,AsprhiStandDraft_FD,"['SP 1052220', 'SP 1052219', 'AP 1052221', 'AP 1052222', 'AP 1052223']",Complete,2016-10-13,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprhiStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asprhi1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asprhi1,Asprhi1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprhiStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asprhi1_GeneCatalog_20160910.gff3.gz
Aspergillus robustus CBS 428.77 Annotated Standard Draft,Asprobu1,https://mycocosm.jgi.doe.gov/Asprobu1,1051924,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsprobStandDraft_FD,AsprobStandDraft_FD,"['SP 1051925', 'SP 1051926', 'AP 1051928', 'AP 1051929', 'AP 1051927']",Complete,2015-01-30,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprobStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Asprobu1_AssemblyScaffolds_Repeatmasked.fasta.gz,Asprobu1,Asprobu1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprobStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Asprobu1_GeneCatalog_20160413.gff3.gz
Aspergillus roseoglobulosus CBS 112800 Annotated Standard Draft,Aspros1,https://mycocosm.jgi.doe.gov/Aspros1,1052404,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AsprosStandDraft_FD,AsprosStandDraft_FD,"['SP 1052406', 'SP 1052405', 'AP 1052408', 'AP 1052409', 'AP 1052407']",Complete,2015-04-10,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprosStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspros1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspros1,Aspros1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AsprosStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspros1_GeneCatalog_20160629.gff3.gz
Aspergillus sclerotiorum CBS 549.65 Annotated Standard Draft,Aspsc1,https://mycocosm.jgi.doe.gov/Aspsc1,1051930,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsclStandDraft_3_FD,AspsclStandDraft_3_FD,"['SP 1051931', 'SP 1051932', 'AP 1051934', 'AP 1051935', 'AP 1051933']",Complete,2015-01-30,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsclStandDraft_3_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsc1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsc1,Aspsc1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsclStandDraft_3_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsc1_GeneCatalog_20160516.gff3.gz
Aspergillus sepultus CBS 257.85 Annotated Minimal Draft,Aspsep1,https://mycocosm.jgi.doe.gov/Aspsep1,1187921,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsepMinimDraft_FD,AspsepMinimDraft_FD,"['SP 1188238', 'SP 1188237', 'AP 1187922', 'AP 1187923', 'AP 1187924']",Complete,2019-11-08,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsepMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsep1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsep1,Aspsep1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsepMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsep1_GeneCatalog_20191031.gff3.gz
Aspergillus sergii CBS 130017 Annotated Standard Draft,Aspser1,https://mycocosm.jgi.doe.gov/Aspser1,1052320,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspserStandDraft_FD,AspserStandDraft_FD,"['SP 1052321', 'SP 1052322', 'AP 1052323', 'AP 1052325', 'AP 1052324']",Complete,2016-10-13,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspserStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspser1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspser1,Aspser1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspserStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspser1_GeneCatalog_20160915.gff3.gz
Aspergillus sesamicola CBS 137324 Annotated Minimal Draft,Aspses1,https://mycocosm.jgi.doe.gov/Aspses1,1188013,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsesMinimDraft_FD,AspsesMinimDraft_FD,"['SP 1188283', 'SP 1188284', 'AP 1188016', 'AP 1188014', 'AP 1188015']",Complete,2019-11-08,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsesMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspses1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspses1,Aspses1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsesMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspses1_GeneCatalog_20190828.gff3.gz
Aspergillus shendaweii IBT 34197 Annotated Minimal Draft,Aspshe1,https://mycocosm.jgi.doe.gov/Aspshe1,1188117,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsheMinimDraft_FD,AspsheMinimDraft_FD,"['SP 1188335', 'SP 1188346', 'AP 1188119', 'AP 1188120', 'AP 1188118']",Complete,2019-11-19,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsheMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspshe1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspshe1,Aspshe1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsheMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspshe1_GeneCatalog_20191103.gff3.gz
Aspergillus siamensis CBS 137452 Annotated Minimal Draft,Aspsia1,https://mycocosm.jgi.doe.gov/Aspsia1,1097646,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsiaMinimDraft_FD,AspsiaMinimDraft_FD,"['SP 1097806', 'SP 1097807', 'AP 1097648', 'AP 1097649', 'AP 1097647']",Complete,2019-06-04,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsiaMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsia1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsia1,Aspsia1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsiaMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsia1_GeneCatalog_20190524.gff3.gz
Aspergillus silvaticus CBS 128.55 Annotated Minimal Draft,Aspsil1,https://mycocosm.jgi.doe.gov/Aspsil1,1097506,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsilMinimDraft_FD,AspsilMinimDraft_FD,"['SP 1097736', 'SP 1097737', 'AP 1097507', 'AP 1097508', 'AP 1097509']",Complete,2017-04-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsilMinimDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsil1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsil1,Aspsil1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsilMinimDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsil1_GeneCatalog_20170326.gff3.gz
Aspergillus similis CBS 293.93 Annotated Standard Draft,Aspsim1_1,https://mycocosm.jgi.doe.gov/Aspsim1_1,1052152,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspsimStandDraft_FD,AspsimStandDraft_FD,"['SP 1052154', 'SP 1052153', 'AP 1052156', 'AP 1052157', 'AP 1052155']",Complete,2016-04-29,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsimStandDraft_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspsim1_1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspsim1_1,Aspsim1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspsimStandDraft_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspsim1_1_GeneCatalog_20160404.gff3.gz
Aspergillus spathulatus CBS 408.89 Annotated Minimal Draft,Aspspa1,https://mycocosm.jgi.doe.gov/Aspspa1,1097586,https://genome.jgi.doe.gov/portal/pages/projectStatus.jsf?db=AspspaMinimDraft_2_FD,AspspaMinimDraft_2_FD,"['SP 1097777', 'SP 1097776', 'AP 1097588', 'AP 1097589', 'AP 1097587']",Complete,2017-04-12,Scott E. Baker,scott.baker@pnnl.gov,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspaMinimDraft_2_FD/Assembly/Mycocosm/Assembly/Assembled_scaffolds__masked_/Aspspa1_AssemblyScaffolds_Repeatmasked.fasta.gz,Aspspa1,Aspspa1,/datadrive/matin_other_projects/jgi_aspergillus/data/raw/AspspaMinimDraft_2_FD/Annotation/Mycocosm/Annotation/Filtered_Models___best__/Genes/Aspspa1_GeneCatalog_20170326.gff3.gz
